subject_id	sid_hash	excluded	solver	p1_accuracy	p2_accuracy	p1_last_acc	p2_last_acc	p2_non_md	p2_last_8_solved	dtest_solved	dtest_duration	dtest_num_attempts	dtest_skipped	gender	age	education	edu_status	prior_exposure	prior_attempt	prior_completed	m_alg	m_geom	m_trig	m_sv_calc	m_mv_calc	m_linalg	m_pr_stat	m_disc	m_logic	q_attn_check1	q_attn_check2	q_attn_check3	q_puzzle	q_puzzle_digit	digit_target	digit_distractor	q_confidence	q_strategy	q_digit_selection	q_digit_notice	q_hint_select	q_hint_explain	q_digit_check	q_check_strategy	q_check_strategy_select	q_additional_info	tut_house	p1_last_acc_freq
1232	90bbd2	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	25.077	1	FALSE	Male	43	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1233	90c92a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	166.374	1	FALSE	Male	31	bach	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1234	910515	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	68.151	1	FALSE	Female	33	hs	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1235	910d27	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	36	bach	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1236	91646b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	77.386	1	FALSE	Female	32	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1237	9166fa	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	84.593	1	FALSE	Male	47	mast	Completed	Yes	Yes	4 to 6	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1238	917ee3	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	67.524	1	FALSE	Male	35	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1239	91a1fe	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	166.442	1	FALSE	Female	35	mast	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1240	91d8dc	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	85.123	1	FALSE	Female	50	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1241	91f708	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	55.922	1	FALSE	Male	26	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1242	91fb7e	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	34	asso	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1243	9224ab	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	81.365	1	FALSE	Male	26	bach	Completed	No	Yes	1 to 3	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1244	927462	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	28.401	1	FALSE	Male	24	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1245	928953	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	55.227	1	FALSE	Male	31	mast	Completed	Yes	No	4 to 6	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1246	92ea3a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	42.037	1	FALSE	Female	42	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1247	92f09f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	59.836	1	FALSE	Male	22	bach	Currently pursuing	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1248	93344e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	202.56	1	FALSE	Male	53	mast	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1249	936dec	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	103.171	1	FALSE	Male	26	asso	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1250	936e08	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	46.803	1	FALSE	Female	21	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1251	93b4bc	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	53	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1252	93b85f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	136.009	1	FALSE	Male	30	hs	Completed	Yes	Yes	7 to 9	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1253	93c2b9	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	174.451	3	FALSE	Male	29	hs	Completed	Yes	Yes	4 to 6	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1254	93da78	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	106.886	1	FALSE	Female	50	mast	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1255	93f9be	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	97.91	2	FALSE	Female	25	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1256	940f10	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	702.77	4	FALSE	Female	47	no_hs	Completed	Yes	Yes	1 to 3	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1257	944b3f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	207.594	1	FALSE	Male	50	asso	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1258	9458d0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	52.148	1	FALSE	Female	27	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1259	945987	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	60	hs	Completed	Yes	Yes	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1260	94d6db	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	82.889	1	FALSE	Female	53	asso	Completed	Yes	Yes	10 or more	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1261	950bfe	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	68.57	1	FALSE	Male	33	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1262	952b2e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	171.802	1	FALSE	Male	44	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1263	95890a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	86.222	1	FALSE	Female	40	asso	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1264	959f84	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	363.35	1	FALSE	Female	31	mast	Currently pursuing	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1265	95eaeb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	323.84	1	FALSE	Male	34	no_hs	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1266	9609b6	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	101.777	3	FALSE	Male	43	mast	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1267	96198f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	41.767	1	FALSE	Male	55	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1268	96608e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	31.002	1	FALSE	Female	20	bach	Currently pursuing	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1269	9676bd	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	88.392	1	FALSE	Male	26	hs	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1270	967b76	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	123.628	1	FALSE	Male	38	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1271	969ced	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	99.467	1	FALSE	Male	55	prof	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1272	97928b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	92.786	1	FALSE	Female	32	bach	Completed	No	Yes	1 to 3	FALSE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1273	97a39b	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	81.421	1	FALSE	Female	72	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1274	97b9bc	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	53.206	1	FALSE	Female	27	hs	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1275	97def7	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	36	mast	Completed	Yes	Not sure	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1276	97f04a	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Male	31	mast	Completed	No	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1277	980a36	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	61.568	1	FALSE	Female	49	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1278	984a7e	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	61.868	1	FALSE	Female	34	hs	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1279	9871cb	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	97.207	1	FALSE	Male	66	asso	Completed	Yes	Yes	1 to 3	FALSE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1280	989405	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	51.658	1	FALSE	Female	32	mast	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1281	98c1e6	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	92.819	1	FALSE	Female	36	bach	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1282	98e393	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	156.181	1	FALSE	Female	21	bach	Currently pursuing	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1283	99355c	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	52.777	1	FALSE	Female	20	bach	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1284	9937db	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	78.665	1	FALSE	Female	35	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1285	993b4a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	47.613	1	FALSE	Female	40	bach	Completed	Yes	Yes	4 to 6	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1286	9953ba	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	60.474	1	FALSE	Female	34	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1287	995fcf	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	31.706	1	FALSE	Male	25	mast	Currently pursuing	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1288	9963e3	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	78.172	1	FALSE	Male	22	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1289	99983f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	75.575	1	FALSE	Female	19	bach	Currently pursuing	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1290	999e0d	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	11.942	3	FALSE	Male	30	asso	Currently pursuing	No	Yes	1 to 3	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1291	99a7be	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	81.974	1	FALSE	Female	21	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1292	99b497	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	NA	0	TRUE	Female	47	mast	Completed	No	No	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1293	99d69d	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	64.104	1	FALSE	Male	29	bach	Completed	Yes	Yes	1 to 3	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1294	99d8b3	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	192.359	15	FALSE	Male	32	asso	Completed	Yes	Yes	4 to 6	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1295	9a03aa	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	187.471	1	FALSE	Female	33	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1296	9aab6a	TRUE	NA	NA	NA	NA	NA	0	0	FALSE	82.552	3	FALSE	Male	27	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1297	9aabd1	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	30.874	1	FALSE	Prefer not to say	29	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1298	9ac4a7	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	1739.705	5	FALSE	Female	33	bach	Completed	Yes	Yes	1 to 3	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1299	9ac648	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	55.042	1	FALSE	Female	27	prof	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1300	9accb2	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	147.069	1	FALSE	Female	47	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1301	9acffe	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	175.647	1	FALSE	Male	34	bach	Completed	Yes	Yes	7 to 9	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1302	9b2ec0	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	71.572	1	FALSE	Female	30	hs	Completed	Yes	Yes	None	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1303	9b9c06	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	75.347	1	FALSE	Male	32	bach	Completed	Yes	Yes	10 or more	TRUE	TRUE	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1304	9ba61a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	134.96	1	FALSE	Female	28	hs	Currently pursuing	Yes	Yes	1 to 3	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1305	9ba700	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	456.984	6	FALSE	Female	33	bach	Completed	Yes	Yes	10 or more	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1306	9bc05a	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	193.289	2	FALSE	Male	70	mast	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1307	9bdd37	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	161.667	1	FALSE	Female	47	asso	Completed	Yes	Yes	1 to 3	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	TRUE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1308	9c1c0f	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	116.911	1	FALSE	Male	47	bach	Completed	Yes	No	None	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	TRUE	TRUE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1309	9c2d62	TRUE	NA	NA	NA	NA	NA	0	0	TRUE	99.728	1	FALSE	Female	53	asso	Completed	Yes	Yes	10 or more	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
